Ania Wyszkoni;Graj Chlopaku Graj;3:33;1
Andrzej Piaseczny;Kiedy Jestem;3:36;1
KASIA KOWALSKA & KOSTEK YORIADIS;Jeśli Chcesz Kochanym Być;3:28;1
Milkshop;Chodz, Pomaliy Moj Swiat;3:45;1
Raz Dwa Trzy;Z Usmiechem Dziecka Kamien;4:16;5
Celine Dion;My Love;4:5;1
Blue;Curtain Falls;3:38;1
Naturi Naughton;Fame 09;3:22;2
BOYZONE;Picture Of You;3:16;1
CONCRETE BLONDE;Everybody Knows;4:35;1
CUTTING CREW;(I Just) Died In Your Arms Tonight;4:8;1
DEEP BLUE SOMETHING;Breakfast At Tiffany's;4:7;1
ANN WINSBORN;Tonight;3:17;1
BABYBIRD;You're Gorgeous;3:33;2
AVRIL LAVIGNE;Knocking on Heaven's Door;3:15;1
LINKIN PARK;In The End;3:19;1
Scissor Sisters;Fire With Fire (Radio Edit);3:56;14
ROXETTE;The Big L.;6:4;1
Kurt Nilsen;She's So High;4:7;1
Juanes;La Camisa Negra;3:34;2
Raz Dwa Trzy;To Wszystko Co Niezrozumiale;3:7;2
Grzegorz Kloc;Poczuj Ze Jest Maj;3:32;1
HEY;Sic!;3:21;2
Akon;We Don't Care (Radio Edit);3:13;2
Kasia Cerekwicka;Dzięki Tobie;3:33;2
11;patrycja_markowska;3:37;1
Katy Perry;I Kissed A Girl [Main Version];2:59;1
ACE OF BASE;CHANGE WITH THE LIGHT;3:30;1
Janusz Radek I Małgorzata Markiewicz;Psalm Dla Ciebie;4:56;1
Kasia Cerekwicka;Na kolana;4:8;1
LZY;Jestem jaka jestem;3:47;1
Magda Steczkowska & INDIGO;Pewnie Dlatego;3:40;1
Marysia Sadowska;Jest Dobrze;2:29;1
Eddy Wata;The Light (Ragga Edit);4:14;1
Marcin Rozynek;Historia Miłosna '06;4:46;1
Pet Shop Boys;Always On My Mind;4:1;1
Maleo Reagge Rockers;Reggae (Radio);3:35;1
Nana;Lonely;4:28;1
Nelly Furtado;Silencio [Feat Josh Groban];3:39;1
sunblock ft robin beck;first time (radio edit);4:56;1
The Killers;The World We Live In;3:45;1
Tigra;I feel (rhytm of the evening);3:12;1
The Rasmus;Livin' In A World Withouy You;10:32;1
the pussycat dolls;hush hush (remix);4:48;1
Us3;Funky;2:20;1
Michael Buble;Save The Last Dance For Me;3:18;1
ONA;Znalazłam;3:51;1
Funk de nite;yesterdays;4:47;1
jeri brown;who's been loving you;5:0;1
Bugge Wesseltoft;Oh Ye;5:58;2
pat metheny group;follow me;13:6;1
Rod Stewart;Baby, It's Cold Outside;3:14;1
01;Roxanne;2:58;1
UB40;Can't Help Falling In Love (1993);3:15;1
Outkast;Rosa Parks (1998);4:6;1
Gorillaz;Tommorow Comes Today;3:6;1
us3;make tracks;4:40;1
Depeche Mode;Useless;4:10;1
U2;Discotheque;4:44;1
Usher Feat Young Jeezy;Love In This Club;4:23;1
Yarabi;Komoyo;4:0;1
A-Ha;Celice;3:23;1
Akon;Lonely;3:46;1
Infernal;Self Control;3:11;1
Simply Red;Oh! What A Girl;3:45;1
Sławek Uniatowski;Kocham Cię;3:4;1
Robbie Williams With Pet Shop Boys;She's Madonna [Radio Edit];3:58;1
Sumptuastic;Opuszczony;3:3;1
Gabrielle;Stay The Same;3:49;1
Hilary Duff;Fly;2:41;1
Robyn;Dancing On My Own (Radio Edit);4:29;10
Lutricia Mcneal;Ain't That Just The Way;6:38;1
Mans Zelmerlow;Brother Oh Brother;3:27;1
BAJM;Mysli i slowa;3:57;1
Baccara;Sorry Im A Lady;3:30;1
Backstreet Boys;As Long As You Love Me;4:13;1
Bee Gees;Secret Love;3:34;1
Jennifer Lopez;Do It Well;4:3;1
John Farnham;You Are The Voice;5:46;1
Lady Gaga;Eh, Eh (Nothing Else I Can Say) (Pet Shop Boys Radio Remix);6:54;1
Kate Ryan;Desenchantee;3:38;1
Jon Secada;Just Another Day;5:57;1
KASIA KOWALSKA;Coś Optymistycznego;3:19;1
ARMY OF LOVERS;LET THE SUN SHINE IN;3:48;1
Michael Jackson;Orchestra;12:18;1
Raz Dwa Trzy;Zgodnie Z Planem (Moze Swit Blysnie);4:32;3
Alicia Keys;No One;6:35;1
104;kasia_kowalska;3:5;1
111;wilki;3:34;1
207;lady_pank;3:25;1
Mezo,Tabb;Wazne;3:28;1
Sistars;Na Dwa;3:43;1
405;ewa_farna;3:12;1
Edyta Górniak;Dotyk;5:14;1
TOMASZ WACHNOWSKI;ZYCIE TAK JUZ MA;4:41;1
Lukasz Zagrobelny;Mowisz I Masz;3:17;1
Brodka;Znam Cię Na Pamięć;3:19;1
Eros Ramazotti;Fuoco Nel Fuoco;4:6;1
Patrycja Markowska;Nie pomyl się;3:45;1
Cerrone Vs Jodie Elms;Ready For The Show;3:45;1
Danzel;You Spin Me Round;3:10;1
Akcent;King Of Disco;5:6;1
Anthony Moon;How Can I Love You (Alchemist Project Radio Mix);4:15;1
Britney Spears;Womanizer;3:42;1
E;Y;6:36;1
David Guetta;Everytime We Touch;3:7;1
Michael Jackson;Got The Hots;4:15;1
Shaun Baker And Maloy;V.I.P. 200;5:9;1
Taio Cruz;Break Your Heart;4:22;1
ATB With Heather Nova;Renegate;3:53;1
Alex Gaudino;Destination Calabria;4:4;1
Enia;Orinoco Flow;4:17;1
Balck Velvet;Alannach Miles;4:40;1
Dzem;Autsajder;6:22;1
Akcent;Lets Talk About It;3:45;1
Tom Boxer feat. Antonia;Morena (Radio Edit);3:50;8
Jessica Folker;I do;5:9;1
4 THE CAUSE;Everytime you go away (single edit);3:46;1
Shakin stevens;give me your heart tonight;2:53;1
Video;Papierowy Księżyc;7:38;1
After Blues;Zobacz Jak Pięknie;4:3;1
Klaus Mitffoch;Jezu, jak sie ciesze;2:32;1
Kombi;Slodkiego, milego zycia;5:4;1
Lombard;Taniec pingwina na szkle;6:53;1
Maanam;Raz;1:57;1
Papa Dance;Kamikaze wroc;3:29;1
Urszula i Budka Suflera;Luz;4:19;1
Ira;Trochę Wolniej;3:43;1
Jacek Skubikowski;Byłaś Dla Mnie Wodą;4:1;1
Janusz Radek;Dziwny Jest Ten Swiat (Live);4:31;1
Elektryczne Gitary;Co Ty Tutaj Robisz;3:27;1
Pod Buda;Blues O Starych Sąsiadach;10:52;1
Smokie;Living Next Door To Alice;5:51;1
Sydney Youngblood;If Only I Could;3:27;1
KWS;Please Don't Go (1992);5:40;1
Mariah Carey;Make It Happen (1992);6:35;1
Madonna;Ray of Light (1998);4:26;1
Bill Medley & Jennifer Warner;I've Had the Time of my Life;4:13;1
Beverly Craven;Promise Me;4:24;1
Call Me;Blondie;3:23;1
A Studio;SOS (M Factor Remix);5:12;1
Bee Gees;Deja vu;4:11;1
ACDC;Big Jack;3:53;2
Joe Satriani;Out Of The Sunrise;2:41;1
Tina Turner;I Cant Stand The Rain;3:39;1
Uptown Girl;Westlife;3:3;1
What Took You So Long;Emma Bunton;3:45;1
Genesis;Land of Confusion;4:43;1
Gary Moore;Oh, Pretty Woman;4:21;1
Rock Me Amadeus;Falco;4:17;1
Deyacoda;My Creed [radio edit];3:50;1
Fedo Mora vs Camurri;After The Rain;3:20;1
Madonna;Erotica;4:54;1
115_crew_7_;_money_for_nothing;3:3;1
alchemist project;tell me (eska edit);3:22;1
Shapeshifters;Incredible;3:36;1
Bob Sinclar & Cutee B;Rock This Party;3:19;1
Velvet;Don't Stop Movin';3:14;1
VINYLSHAKERS;One night in bangkok;3:24;1
Andrea;Time To Pray (Radio Edit);3:13;1
ANASTACIA;Left Outside Alone;3:42;1
Babe Team;A Team The;3:8;1
Madcon;Beggin;3:34;1
Star Pilots;In The Heat Of The Night;2:55;1
Kelly Rowland;Commander ft. David Guetta (Radio Edit);3:38;10
Rick James;Super Freak;3:19;1
Michael Jackson ft. Paul Mcartney;Say Say Say;5:17;1
Maanam;O! nie rob tyle halasu;3:32;1
Chris Rea;Heaven;4:37;1
Cindy Lauper;Time After Time;3:41;1
Diana Ross;Upside Down;4:2;1
Donna Summers;She Works Hard For The Money;4:0;1
MC Hammer;U Can't Touch This;4:9;1
Bee Gees;You Should Be Dancing;4:7;1
Kim Wilde;You Keep Me Hanging On;2:6;1
Feel;A Gdy Jest Już Ciemno;3:31;1
LOFT;Mallorca;3:56;1
MARCO DA SILVA;LA BAMBA;5:5;1
Alanis Morissette;Ironic [1996];3:38;1
Chris Rea;Julia;3:55;1
Phil Collins;Do You Remember;5:58;1
Scorpions;No One Like You;3:53;1
Myslovitz;Miłość w czasach popkultury;3:5;1
September;Because I Love You (Radio Edit);4:0;1
U2;Magnificent;6:36;2
Urszula Dudziak;Papaya Wet Fingers(Radio Edit);3:53;1
Sixteen;Obudź We Mnie Swoją Wenus;4:6;1
SUMPTUASTIC;KOLYSANKA;4:34;1
Whigfield;Think Of You;3:33;1
Whitney Houston;Million Dollar Bill;3:34;1
Urszula;Dziś juz wiem;4:21;1
Girls Aloud;The Promise;5:13;1
Andy;Nic z Tego Nie Bedzie (radio version);5:22;1
Sash;Equador (Taito Remix);3:36;1
Sumptuastic;Nieodwolalnie Kocham Cie;2:54;1
Milk Inc;Heaven (Live);5:24;1
Karma;Amore mio (1);3:45;1
MICHAL WISNIEWSKI;Nie pij tato...;4:7;1
Dj Bobo;Somebody Dance With Me (Club Mix);5:12;1
Dżem;Autsayder;5:16;1
Mandaryna;Winda Do Nieba;3:53;1
Queen;Love Kills [Sunshine People Remix];5:56;1
14;sokol and pono;3:38;1
turbo;dorosłe dzieci;7:20;1
Robert Abigail;Mojito Song;3:0;1
Verba;mlode wilki;3:17;1
Muniek;Dzieje Grzechu;4:25;1
Michael Mind;Show Me Love (Short Edit);3:5;1
MIKA;Rain (Benny Benassi Remix)2;3:25;1
Laurent Wery vs.Sir;G;4:2;1
Eva Simmons;Silly boy;3:21;1
Andrew Spencer;Video killed the radio star;3:40;1
Komodo;I Love You So Much;3:42;1
The Golden Boys Feat. Michie One;Out Of Nation;2:54;1
Czerwone Gitary_Seweryn Krajewski;Najpiekniejsza;3:10;1
Alex Velea;Don't Say It's Over;3:25;7
(niemcy) lena meyer;landrut;5:21;1
(belgia) tom dice;me and my guitar (eurowizja 2010);3:12;1
(dania) chanee & n'evergreen;in a moment like this (eurowizja 2010);4:57;1
(finlandia) kuunkuiskaajat;tyolki ellaa (eurowizja 2010);3:0;1
(holandia) sieneke;ik ben verliefd (shalalie) (eurowizja 2010);6:2;1
(grecja) giorgos alkaios & friends;opa (eurowizja 2010);3:13;1
Backstreet Boys;Straight Through My Heart;3:21;1
iwona wegrowska;uwięziona;4:42;1
hermes house band;apres ski party mix;6:56;1
Dr. Alban Vs Haddaway;I Love The 90's (Radio Edit) (3.24);3:23;1
10;Michael W. Smith;11:16;1
michael w. smith;shine, jesus, shine;4:50;1
MODERN TALKING;MEGAMIX;4:31;1
SUZANNE VEGA;Luka;3:43;2
T LOVE;Warszawa;4:7;1
T.Love;1996;4:7;1
T LOVE;Jest Super;3:54;1
Anita Lipnicka;Wszystko Sie Moze Zdarzyc;3:54;1
Backstreet Boys;Quit Playing Games;3:50;1
STING;Brand New Day [radio edit];3:57;2
Hey;Kto Tam Kto Jest w Środku;3:28;1
LIMAHL;Neverending Story;3:29;1
White Lies;Farewell To The Fairground (Radio Mix);3:56;1
04;she;3:15;1
Serj Tankian;Sky Is Over;3:18;1
16;Simon and Garfunkel;3:46;1
Archive;Bullets (Original Mix);6:3;1
12;The Mamas and the Papas;2:36;1
03;SCOTT McKENZIE;3:27;1
Happysad;Długa droga w dół;3:58;1
Depeche Mode;Wrong;2:58;1
KATARZYNA GRONIEC;Dzieki za  milosc;4:9;1
Kasabian;Fire;3:39;1
Ania;Sound Of Silence;4:43;1
HEY;Teksański;2:34;2
GUNS & ROSES;November Rain;8:47;1
DAVID BOWIE;Let's Dance;4:2;1
Europe;Carie;4:24;1
PLACEBO;The Bitter End;3:5;1
Dzem;Sen O Victorii;6:25;1
ZIYO;Magiczne Słowa;4:7;1
DEPECHE MODE;Enjoy The Silence;4:6;1
09;Brothers in arms;3:5;1
THE EAGLES;Hotel California;5:40;1
EDYTA BARTOSIEWICZ;Ostatni;4:48;1
WILKI;Son Of The Blue Sky;3:30;1
REPUBLIKA;Zapytaj Mnie Czy Cię Kocham;3:43;1
MYSLOVITZ;Długość Dźwięku Samotności;4:15;1
ANITA LIPNICKA;Rzeka;2:44;1
ANNIE LENNOX;No More I Love You's;4:46;1
TEXAS;Say What You Want;3:45;1
T LOVE;Toksyczni Czarodzieje;3:47;1
WET WET WET;Love Is All Around;3:54;1
SEAL;Walk On By;3:1;1
SOPHIE MONK;Get The Music On;3:35;1
EMF;Unbelievable;3:27;1
ROXETTE;Joyride [US remix];3:56;1
ERIC CLAPTON;Pilgrim;5:37;1
LADY PANK;Na Co Komu Dziś...;3:23;1
JENNIFER LOPEZ;If You Had My Love;3:46;1
VARIUS MANX;Moje Eldorado;3:38;1
EMMA BUNTON;What Took You So Long;3:57;1
JOE COCKER;Never Tear Us Apart;3:54;1
BRUCE HORNSBY;That's The Way It Is;4:49;1
STRANGLERS;Always The Sun;3:55;1
GLORIA GAYNOR;Can't Take My Eyes Of You;5:4;1
TINA TURNER;Whatever You Need;4:25;1
BRIAN MCFADDEN;Real To Me;3:38;1
GYLLENE TIDER;Tuffa Tider (För En Drömmare);3:2;1
KAYAH;Fleciki;4:26;1
GEORGE MICHAEL;Careless Whispers;4:51;1
SAVAGE GARDEN;To The Moon And Back [radio edit];4:8;1
ROBERT PALMER;I'll Be Your Baby Tonight;3:19;1
LAMB;Wonder;5:9;1
ELTON JOHN;Nikita;5:33;1
HUMAN LEAGUE;Human;4:21;1
EDYTA BARTOSIEWICZ;Jenny;4:35;1
KRZYSZTOF KILJAŃSKI & KAYAH;Prócz Ciebie, Nic;3:31;1
TASMIN ARCHER;Sleeping Sattelite;4:23;1
SPIN DOCTORS;Two Princes;4:10;1
BILLY JOEL;River Of Dreams;3:37;1
BILL WITHERS;Ain't No Sunshine;1:59;1
T LOVE;Nie, Nie, Nie [radio cut];3:46;1
VANESSA CARLTON;A Thousand Miles;3:54;1
DEPECHE MODE;Policy Of Truth;4:50;1
GIRLS ALOUD;Life Got Cold;3:46;1
THE 411;Teardrops;3:11;1
PHIL COLLINS;You Can't Hurry Love;2:54;1
SMASH MOUTH;All Star;3:11;1
MAFIA;W Świetle Dnia;4:38;1
SISTARS;My Music;3:35;1
U2;In The Name Of Love;3:40;1
REMBRANDTS;Just The Way It Is Babe;3:51;1
LENNY KRAVITZ;It Ain't Over Till It's Over;3:52;1
THE BLOODHOUNDGANG;The Bad Touch;3:51;2
NELLY feat. TIM McGRAW;Over And Over;4:9;1
SIXPENCE NONE THE RICHER;There She Goes;2:29;1
DE MONO;Kim Naprawdę Jesteś;3:58;1
DEBORAH HARRY;French Kissin' In The USA;4:1;1
SIMPLY RED;Star;4:1;1
STONEBRIDGE feat. THERESE;Put Em High;3:24;1
MAROON 5;Sunday Morning;3:56;1
J-FIVE;Find A Way;3:53;1
SOPHIE ELLIS BEXTOR;Murder On The Dancefloor;3:42;1
EVERYTHING BUT THE GIRL;Missing [dance mix];4:49;1
Beyonce;Why Don’t You Love Me;3:49;7
NO DOUBT;Just A Girl;3:15;1
Hilary Duff;Come Clean;3:29;1
THE CRASH;Louren Caught Me Eye;3:41;1
!!!ROB THOMAS;Lonely_No_More;3:38;1
CELINE DION;One heart;3:27;1
I'm Still Standing (Jive);5836;1:39;1
Peter Andre;Mysterious Girl;3:33;1
GAROU;Passe Ta Route;2:48;1
Emilia;Life (Will Never Be The Same);4:51;1
karine costa;i say little prayer;3:43;1
Oceana;Upside down;3:3;2
Santana Feat Michelle Branch;I’m Feeling You;4:12;1
Borysewicz & Kukiz;o wszystkim i o niczym;3:53;1
Kleerup Feat. Titiyo;Longing For Lullabies;3:45;1
KULT;Gdy Nie Ma W Domu Dzieci;2:54;1
Andrzej Zaucha;Czarny Alibaba;3:28;1
Tilt;Mowie Ci Ze;2:55;1
SISTARS;Sutra;4:1;1
Raz dwa trzy;Piosenka Wańki Morozowa;3:58;1
204;marysia_peszek;3:13;1
Maanam;Nocny patrol;4:1;1
Goya;Nie Potrzeba Mi Nic;2:54;1
Katie Melua;No Fear Of Heights;2:50;3
Urszula i Budka Suflera;Malinowy krol;4:54;1
PUDELSI;Kocham Sie;8:20;1
CHUMBAWAMBA;Top Of The World;3:32;1
CHRIS REA;Three Little Green Candles;3:38;1
BILLY OCEAN;Caribbean Queen;3:57;1
REPUBLIKA;Tak, Tak, To Ja;3:37;1
SIDNEY POLAK;OTWIERAM WINO (rmx);2:59;1
Ub 40;Kingston Town;3:39;1
Led Zeppelin;Rockin' at Midnight;5:44;1
guns_n_roses;don_t cry;4:29;1
REAMONN;Star;3:47;1
DEPECHE MODE;Precious;3:34;1
THE CRANBERRIES;Just My Imagination;3:25;1
BOB GELDOF;I Don't Like Monday;4:6;1
BLACK EYED PEAS & JUSTIN TIMBERLAKE;Where's The Love;3:40;1
RED HOT CHILLI PEPERS;Californiacation;5:13;1
POD;Youth Of The Nation;3:58;1
Three Days Grace;Pain;3:18;1
RAY CHARLES;Hit the Road, Jack;1:53;1
